Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200606,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,201188,91.259
200606,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,432065,195.985
200606,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1878328,852.01
200606,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,470553,213.443
200606,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,3376176,1531.433
200606,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,1013326,459.645
200606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,943810,428.112
200606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,760218,344.835
200606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1489367,675.577
200606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,1199652,544.162
200606,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,971080,440.482
200606,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,727844,330.15
200606,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,887550,402.593
200606,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,3531,1.602
200606,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1544147,700.425
200606,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Deplaned,Cargo,Freighter,583079,264.485
200606,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Enplaned,Cargo,Freighter,1010847,458.52
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,427034,193.703
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,169504,76.887
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,178116,80.793
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,715531,324.565
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,147628,66.964
200606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,4279,1.941
200606,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1864399,845.691
200606,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,68479,31.062
200606,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2542076,1153.086
200606,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,28275,12.826
200606,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,765761,347.349
200606,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Mail,Freighter,13369,6.064
200606,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,723162,328.026
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,742408,336.756
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,360078,163.331
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,20111,9.122
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,85358,38.718
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,1747119,792.493
200606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,6763,3.068
200606,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,2504176,1135.894
200606,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,285754,129.618
200606,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,1970077,893.627
200606,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,224808,101.973
200606,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,9441987,4282.885
200606,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,8668475,3932.02
200606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,83572,37.908
200606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,20751,9.413
200606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,113971,51.697
200606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,9052,4.106
200606,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,86416,39.198
200606,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,406395,184.341
200606,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,23905,10.843
200606,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,5518,2.503
200606,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Deplaned,Cargo,Passenger,70168,31.828
200606,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Enplaned,Cargo,Passenger,14071,6.383
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,1637385,742.718
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,519793,235.778
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,195678,88.76
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,62118,28.177
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,1866203,846.51
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,592431,268.727
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,107582,48.799
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,34152,15.491
200606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,655600,297.38
200606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,13127,5.954
200606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,663473,300.951
200606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,140536,63.747
200606,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,780951,354.239
200606,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,1222762,554.645
200606,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,593447,269.188
200606,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Enplaned,Cargo,Freighter,702984,318.874
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1977712,897.09
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,716851,325.164
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,36226,16.432
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,13130,5.956
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1954089,886.375
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,708288,321.279
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,1218,0.552
200606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,441,0.2
200606,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,730177,331.208
200606,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,32500,14.742
200606,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,1124095,509.889
200606,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,15694,7.119
200606,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,24462,11.096
200606,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,13998,6.349
200606,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,17834,8.09
200606,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1809423,820.754
200606,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,25907,11.751
200606,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,2177017,987.495
200606,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,194451,88.203
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Freighter,51386,23.309
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Passenger,51386,23.309
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Freighter,1254,0.569
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Passenger,1254,0.569
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Freighter,238333,108.108
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Passenger,238333,108.108
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Cargo,Passenger,1084385,491.877
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Mail,Passenger,185087,83.955
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Cargo,Passenger,1127847,511.591
200606,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Mail,Passenger,122532,55.581
200606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,646727,293.355
200606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,76809,34.841
200606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,50340,22.834
200606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,25890,11.744
200606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,191261,86.756
200606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,88,0.04
200606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,73603,33.386
200606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,2586,1.173
200606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,13309,6.037
200606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,917549,416.2
200606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,31120,14.116
200606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,189838,86.111
200606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,3788,1.718
200606,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,135,0.061
200606,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,65,0.029
200606,Southern Air,9S,Southern Air,9S,Domestic,US,Deplaned,Cargo,Freighter,180627,81.932
200606,Southern Air,9S,Southern Air,9S,Domestic,US,Enplaned,Cargo,Freighter,125963,57.137
200606,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,48727,22.103
200606,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,13213,5.993
200606,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,18585,8.43
200606,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,7459,3.383
200606,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,2009,0.911
200606,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,766784,347.813
200606,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,1186851,538.356
200606,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,160511,72.808
200606,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,5912,2.682
200606,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,173694,78.788
200606,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,305377,138.519
200606,US Airways,US,US Airways,US,Domestic,US,Enplaned,Express,Passenger,6350,2.88
200606,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,209326,94.95
200606,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,187962,85.26
200606,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,199205,90.359
200606,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,287862,130.574
200606,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,574974,260.808
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,103619,47.002
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,2383123,1080.985
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,1168781,530.159
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,186320,84.515
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,4061140,1842.133
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,3583014,1625.255
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,5812332,2636.474
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,579292,262.767
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,2699579,1224.529
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,687781,311.977
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,666492,302.321
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,11465,5.201
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,111731,50.681
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,139172,63.128
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,868,0.394
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,7290,3.307
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,12640,5.734
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,28770,13.05
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1030687,467.52
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,563292,255.509
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,897273,407.003
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,916553,415.748
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,16969,7.697
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,2302,1.044
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,16519,7.493
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,41023,18.608
200606,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,500821,227.172
200606,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Express,Passenger,2618,1.188
200606,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Mail,Passenger,10137,4.598
200606,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,647262,293.598
200607,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2880295,1306.502
200607,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,2335539,1059.4
200607,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,21277,9.651
200607,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,14738,6.685
200607,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,45013,20.418
200607,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,90248,40.936
200607,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,14325,6.498
200607,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,83740,37.984
200607,Air Canada Jazz,QK,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,22,0.01
200607,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,638088,289.437
200607,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,18845,8.548
200607,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,479549,217.523
